"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",0.0297747380074259,0.245316804407714,NA,1,5.1028045380636,71,"Gzmb"
"KEGG_ARGININE_AND_PROLINE_METABOLISM",0.119360197833346,0.245316804407714,NA,0.999799317680112,4.60671277309554,20,"Maoa"
"KEGG_TYPE_I_DIABETES_MELLITUS",0.108968678068821,0.245316804407714,NA,1,4.4590221746271,18,"Gzmb"
"KEGG_ALLOGRAFT_REJECTION",0.0834633343287458,0.245316804407714,NA,1,4.29268364104725,17,"Gzmb"
"KEGG_AUTOIMMUNE_THYROID_DISEASE",0.0834633343287458,0.245316804407714,NA,1,4.29268364104725,17,"Gzmb"
"KEGG_TRYPTOPHAN_METABOLISM",0.0834633343287458,0.245316804407714,NA,0.999799438427597,4.29182269366638,17,"Maoa"
"KEGG_TYROSINE_METABOLISM",0.111995585792955,0.245316804407714,NA,0.999799518845229,4.12820597930841,15,"Maoa"
"KEGG_FATTY_ACID_METABOLISM",0.111995585792955,0.245316804407714,NA,0.999398556535686,4.1265503923907,15,"Acaa2"
"KEGG_GRAFT_VERSUS_HOST_DISEASE",0.0730715615322427,0.245316804407714,NA,1,3.98084575963044,13,"Gzmb"
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.0730715615322427,0.245316804407714,NA,0.999799599198397,3.98004799494915,13,"Maoa"
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.0730715615322427,0.245316804407714,NA,0.999799599198397,3.98004799494915,13,"Maoa"
"KEGG_HISTIDINE_METABOLISM",0.0629693045038235,0.245316804407714,NA,0.99979967948718,3.75056054259494,11,"Maoa"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.0632186878879971,0.245316804407714,NA,0.999399158822351,3.60549506415766,10,"Acaa2"
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.114164904862579,0.245316804407714,0.191892240384838,0.999583680266445,3.22475229573376,199,"Gzma"
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.0629693045038235,0.245316804407714,NA,0.546073717948718,2.04849289503382,11,"Got2,Gfpt1,Gpt2,Glud1,Aspa,Gfpt2,Cps1,Aldh4a1,Agxt2,Gad1,Gad2"
"KEGG_ABC_TRANSPORTERS",0.072353766232319,0.245316804407714,NA,0.444770634451297,2.01724713709433,19,"Abcb1a,Abcd3,Abca3,Abcb8,Abcc9,Abca8b,Abca7,Abcg2,Abcg8,Abca13,Abca4,Abcb4,Abcc6,Abcc8,Abcd2"
"KEGG_CITRATE_CYCLE_TCA_CYCLE",0.0632186878879971,0.245316804407714,NA,0.558521930702984,2.0149587345524,10,"Sdha,Acly,Ogdh,Cs,Idh1,Pcx,Idh2,Sdhb,Fh1"
"KEGG_PYRUVATE_METABOLISM",0.111995585792955,0.245316804407714,NA,0.48866076797526,1.99776969223917,14,"Pkm,Pklr,Akr1b3,Me1,Acss1,Acacb,Pcx,Acaca,Glo1,Ldhb,Aldh2"
